isDGA,domain,host,subclass
dga,psnesswcvolrs,psnesswcvolrs.ru,cryptolocker
legit,pornupload,pornupload.com,legit
dga,dobkqumdvqabtj,dobkqumdvqabtj.info,cryptolocker
legit,clipreleases,clipreleases.com,legit
legit,docupub,docupub.com,legit
legit,szkolnictwo,szkolnictwo.pl,legit
dga,pvjieaivuhhe,pvjieaivuhhe.net,cryptolocker
dga,15244vy1o28ohtujl3cd16597kt,15244vy1o28ohtujl3cd16597kt.net,gameoverdga
dga,amtjjeiagvcl,amtjjeiagvcl.ru,cryptolocker
dga,gueqwalndrlfi,gueqwalndrlfi.ru,cryptolocker
legit,vodvore,vodvore.net,alexa
legit,klub-drug,klub-drug.ru,legit
dga,njpswedmeucsrp,njpswedmeucsrp.ru,cryptolocker
legit,blanker,blanker.ru,legit
legit,qdtricks,qdtricks.com,alexa
dga,ntbpvsarldssaci,ntbpvsarldssaci.ru,cryptolocker
dga,ndchggfrqyvpdajbvhc,ndchggfrqyvpdajbvhc.nf,necurs
dga,12exiq16aqcqxrnjpvv18w93d5,12exiq16aqcqxrnjpvv18w93d5.com,gameoverdga
legit,attonlineoffers,attonlineoffers.com,legit
legit,gamesht,gamesht.com,legit
legit,attrip,attrip.jp,alexa
legit,marketingzen,marketingzen.com,legit
legit,hyperlinkrack,hyperlinkrack.com,legit
legit,fatburningfurnace,fatburningfurnace.com,legit
dga,vytqwtcpobmbguswprgerlzdiv,vytqwtcpobmbguswprgerlzdiv.ru,goz
dga,lookhigh,lookhigh.net,nivdort
dga,hrqxktglqwsih,hrqxktglqwsih.bz,necurs
legit,rashaentertainment,rashaentertainment.com,legit
dga,kaex6dlcntfppo7vspcagjnf,kaex6dlcntfppo7vspcagjnf.biz,newgoz
dga,pmbyxklwchuvntqrioc,pmbyxklwchuvntqrioc.net,necurs
legit,uladech,uladech.edu.pe,legit
legit,jump,jump-in.com.au,alexa
legit,nrdconline,nrdconline.org,legit
dga,1ceqb6919xkttsofqnk4bysv4a,1ceqb6919xkttsofqnk4bysv4a.org,newgoz
legit,capitalismisfreedom,capitalismisfreedom.com,alexa
dga,mnhfutipajndmd,mnhfutipajndmd.ru,cryptolocker
dga,pxiholherpwshr,pxiholherpwshr.ru,cryptolocker
dga,icgxconbtonfm,icgxconbtonfm.co.uk,cryptolocker
legit,zuiaishuo,zuiaishuo.com,alexa
dga,hairjuly,hairjuly.net,nivdort
dga,sundaythrow,sundaythrow.net,nivdort
dga,7hrkqc1vx9481ezb5mwa4g13n,7hrkqc1vx9481ezb5mwa4g13n.biz,newgoz
legit,socialisr,socialisr.com,legit
legit,square7,square7.ch,legit
dga,1f7fsnytekwgnag9zsb5wkwi3,1f7fsnytekwgnag9zsb5wkwi3.com,newgoz
dga,vepoworjxqolcym,vepoworjxqolcym.ru,cryptolocker
dga,qfwbnpffavsakawld,qfwbnpffavsakawld.cm,necurs
dga,n8sknf1scu92m1awbl7k10nd9wp,n8sknf1scu92m1awbl7k10nd9wp.org,newgoz
legit,ogdenorganization,ogdenorganization.com,alexa
dga,hdmopietcfolsq,hdmopietcfolsq.info,cryptolocker
dga,sldaytuolgfsoks,sldaytuolgfsoks.org,cryptolocker
dga,ptrwhyurtatwi,ptrwhyurtatwi.net,cryptolocker
dga,1smhh85l0vtkt1xo1ccl1pfktbo,1smhh85l0vtkt1xo1ccl1pfktbo.net,gameoverdga
dga,kbuuoswkjmdwakp,kbuuoswkjmdwakp.ru,cryptolocker
legit,americanlisted,americanlisted.com,alexa
legit,incontact,incontact.com,legit
dga,1i3q9wr1kyiw8n1rz3ecz6ph7qx,1i3q9wr1kyiw8n1rz3ecz6ph7qx.org,gameoverdga
legit,6tvlive,6tvlive.com,alexa
dga,hunuykxjrdcdpsw,hunuykxjrdcdpsw.ru,cryptolocker
dga,ewevndjsukjbqqn,ewevndjsukjbqqn.co.uk,cryptolocker
dga,1cbr0ic1w0aban1abx2u0103s0ej,1cbr0ic1w0aban1abx2u0103s0ej.net,gameoverdga
dga,madeheld,madeheld.net,nivdort
dga,1e63kgikbt5qoq5djwv1cutjsv,1e63kgikbt5qoq5djwv1cutjsv.net,newgoz
dga,yisaxaftjynet,yisaxaftjynet.ru,cryptolocker
dga,xoypjeivvnnrlw,xoypjeivvnnrlw.ru,cryptolocker
legit,csszengarden,csszengarden.com,legit
legit,biztorrents,biztorrents.com,alexa
legit,w3-directory,w3-directory.com,legit
dga,s28wqef53v04pn54rb9d2utn,s28wqef53v04pn54rb9d2utn.biz,gameoverdga
dga,rdretnjlmicujhd,rdretnjlmicujhd.ru,cryptolocker
dga,lnonemayxatro,lnonemayxatro.ru,cryptolocker
dga,kxbafwdqoxbbwdc,kxbafwdqoxbbwdc.us,necurs
legit,youropi,youropi.com,legit
legit,luxuo,luxuo.com,alexa
dga,oqrlttqduqlcw,oqrlttqduqlcw.org,cryptolocker
dga,watchlady,watchlady.net,nivdort
dga,sundaymail,sundaymail.net,nivdort
legit,larissanet,larissanet.gr,legit
legit,cr,cr.cn,alexa
dga,jvxmumywbgqdob,jvxmumywbgqdob.me,necurs
legit,ventivmedia,ventivmedia.com,legit
dga,dutyshown,dutyshown.net,nivdort
dga,fargkscewfsjvnx,fargkscewfsjvnx.ru,cryptolocker
legit,dcard,dcard.tw,alexa
legit,xtradl,xtradl.com,alexa
dga,hfbjuowrufulx,hfbjuowrufulx.ru,cryptolocker
dga,cshmiwuuobfpm,cshmiwuuobfpm.ru,cryptolocker
dga,gttksfju,gttksfju.co,necurs
legit,creativecdn,creativecdn.com,legit
legit,biznik,biznik.com,alexa
dga,txktgcaxkjtrkceqgmhyhy,txktgcaxkjtrkceqgmhyhy.ru,goz
legit,bikedekho,bikedekho.com,alexa
dga,tllcngxokvpvkv,tllcngxokvpvkv.co.uk,cryptolocker
legit,mercola,mercola.com,alexa
legit,edimdoma,edimdoma.ru,alexa
dga,gtkl0i766fe1pmfcy1ojqr1z,gtkl0i766fe1pmfcy1ojqr1z.com,gameoverdga
dga,jdnfqueprftox,jdnfqueprftox.ru,cryptolocker
legit,hostave2,hostave2.net,legit
dga,q7qxoa1k9wvjs1nn8x8j1lyrheh,q7qxoa1k9wvjs1nn8x8j1lyrheh.org,newgoz
dga,16ja6vx1pvzscu1rvezgl1vozbck,16ja6vx1pvzscu1rvezgl1vozbck.com,newgoz
dga,lcxgidtthdjje,lcxgidtthdjje.ru,cryptolocker
legit,myrtlebeachonline,myrtlebeachonline.com,legit
dga,hikdlcrphrfc,hikdlcrphrfc.org,cryptolocker
legit,spoilersguide,spoilersguide.com,legit
legit,jazzedcdn,jazzedcdn.com,legit
dga,ietwhvropfkp,ietwhvropfkp.ru,cryptolocker
legit,autoblogged,autoblogged.com,legit
dga,eetcamgovlaml,eetcamgovlaml.ru,cryptolocker
dga,svqk931eyxrp513n7ernjmq56k,svqk931eyxrp513n7ernjmq56k.com,newgoz
legit,fufaev-team,fufaev-team.ru,legit
dga,lodjndtdkgdade,lodjndtdkgdade.cx,necurs
legit,autoshowny,autoshowny.com,legit
dga,yijnewnujhnol,yijnewnujhnol.ru,cryptolocker
legit,livesearchonline,livesearchonline.com,alexa
dga,xxxohqucrecymfghvbxof,xxxohqucrecymfghvbxof.cx,necurs
dga,uaxbsbepuyjqxvn,uaxbsbepuyjqxvn.ru,cryptolocker
legit,brasilporno,brasilporno.tv,alexa
dga,akqfkctarurcgqfc,akqfkctarurcgqfc.eu,necurs
legit,splashpost,splashpost.com,legit
dga,cdqtntukumcgaix,cdqtntukumcgaix.ru,cryptolocker
dga,xfkteksfjcvkx,xfkteksfjcvkx.org,cryptolocker
dga,upjfyycrrqsa,upjfyycrrqsa.ru,cryptolocker
legit,1777,1777.ru,alexa
dga,lqfvhoxoprluccj,lqfvhoxoprluccj.ru,cryptolocker
legit,wmmail,wmmail.ru,alexa
legit,iolo,iolo.com,alexa
legit,fenhongshop,fenhongshop.com,alexa
dga,eobweygrirgc,eobweygrirgc.ru,cryptolocker
legit,getfirebug,getfirebug.com,alexa
dga,serqtpvetsgnhm,serqtpvetsgnhm.ru,cryptolocker
legit,businessweek,businessweek.com,alexa
legit,plusgirot,plusgirot.se,alexa
dga,gcxfwqmuibvhg,gcxfwqmuibvhg.ru,cryptolocker
legit,mexicoarmado,mexicoarmado.com,legit
legit,sipeliculas,sipeliculas.com,alexa
dga,1wauba2s93plw1o3dj949fl7ap,1wauba2s93plw1o3dj949fl7ap.org,gameoverdga
dga,quicknoise,quicknoise.net,nivdort
legit,oneman,oneman.gr,alexa
legit,katilimsiz,katilimsiz.com,legit
legit,guarantee,guarantee.ru,alexa
dga,alqkccmovgjcd,alqkccmovgjcd.biz,cryptolocker
legit,himawari-group,himawari-group.co.jp,legit
dga,groupcity,groupcity.net,nivdort
legit,netology,netology.ru,alexa
legit,lien-torrent,lien-torrent.com,legit
legit,ullapopken,ullapopken.fr,legit
dga,ktkehcuajusdm,ktkehcuajusdm.ru,cryptolocker
dga,prhwuodgfhljgu,prhwuodgfhljgu.ru,cryptolocker
legit,barelynothings,barelynothings.com,legit
legit,hebrewnational,hebrewnational.com,legit
legit,imediapixel,imediapixel.com,legit
dga,bjghrlslpuasqinpnrrf,bjghrlslpuasqinpnrrf.eu,necurs
legit,i2i,i2i.jp,alexa
dga,6zds1rlxile01j5rylswv4p5s,6zds1rlxile01j5rylswv4p5s.org,gameoverdga
dga,bst4lgowkznt124kxlxqzvdig,bst4lgowkznt124kxlxqzvdig.com,gameoverdga
legit,wolfatbestbuy,wolfatbestbuy.com,alexa
dga,quickthrew,quickthrew.net,nivdort
dga,1q3mu3h1wr0hporjrg201fu0k8y,1q3mu3h1wr0hporjrg201fu0k8y.biz,gameoverdga
legit,julycloud,julycloud.com,legit
legit,monografias,monografias.com,alexa
dga,jaesanlhqyplq,jaesanlhqyplq.ru,cryptolocker
legit,airsoftmegastore,airsoftmegastore.com,legit
legit,cristalab,cristalab.com,alexa
legit,master-resale-rights,master-resale-rights.com,legit
dga,hcgygloqjvtkyxq,hcgygloqjvtkyxq.ru,cryptolocker
dga,bhmjpcahubvcrkb,bhmjpcahubvcrkb.info,cryptolocker
legit,adixxxionamateur,adixxxionamateur.com,legit
legit,kylesexton,kylesexton.com,legit
legit,dream11,dream11.com,legit
legit,omaniaa,omaniaa.co,legit
legit,knockaround,knockaround.com,alexa
legit,pordescargadirecta,pordescargadirecta.com,alexa
dga,thislend,thislend.net,nivdort
dga,kxksyjiblpqgvkm,kxksyjiblpqgvkm.ru,cryptolocker
dga,mxdeyqd,mxdeyqd.com,necurs
dga,dcfimhfahcqbldh,dcfimhfahcqbldh.ru,cryptolocker
dga,fugaogylcijzkrmrhroblx,fugaogylcijzkrmrhroblx.ru,goz
legit,intacct,intacct.com,legit
legit,vietnamnetad,vietnamnetad.vn,legit
legit,blogread,blogread.cn,legit
dga,ablemine,ablemine.net,nivdort
dga,saltlate,saltlate.net,nivdort
legit,authorsden,authorsden.com,legit
dga,gpeyerajwfahqj,gpeyerajwfahqj.ru,cryptolocker
legit,sport1,sport1.de,alexa
legit,iphoneislam,iphoneislam.com,alexa
legit,unisonplatform,unisonplatform.com,legit
dga,ripuitxhcuquyk,ripuitxhcuquyk.ru,cryptolocker
dga,ebkavmcxvbjrfg,ebkavmcxvbjrfg.info,cryptolocker
dga,humanhouse,humanhouse.net,nivdort
legit,crawler,crawler.com,legit
legit,mmo,mmo-champion.com,alexa
dga,xdprtymvpopokq,xdprtymvpopokq.ru,cryptolocker
dga,bftvabtofmewmo,bftvabtofmewmo.ru,cryptolocker
dga,cwmogkrtfeeet,cwmogkrtfeeet.ru,cryptolocker
dga,mhicbhskcfrai,mhicbhskcfrai.ru,cryptolocker
dga,12x1k0yp53v6m1seo9691ypghaw,12x1k0yp53v6m1seo9691ypghaw.com,gameoverdga
dga,xopxtgxhpjlfbknjxxeq,xopxtgxhpjlfbknjxxeq.ru,goz
dga,3g8mrm67opnd13xmseh1ta4hew,3g8mrm67opnd13xmseh1ta4hew.org,newgoz
dga,8gwkjfrh5e904l2wkt77h4e,8gwkjfrh5e904l2wkt77h4e.net,newgoz
legit,wprecipes,wprecipes.com,alexa
dga,areholyhhmcewli,areholyhhmcewli.ru,cryptolocker
legit,seniorsmeet,seniorsmeet.com,legit
dga,f2599c669bc127302e4bb90f4f06c4f4,f2599c669bc127302e4bb90f4f06c4f4.org,bamital
legit,vccircle,vccircle.com,alexa
dga,ybylecrfaveri,ybylecrfaveri.ru,cryptolocker
legit,ilovehits,ilovehits.com,legit
dga,qxpmheyjxudmq,qxpmheyjxudmq.ru,cryptolocker
dga,6ecdb3731dccd89f0befb4d67dc2e84a,6ecdb3731dccd89f0befb4d67dc2e84a.org,bamital
dga,ixlhactuliuvse,ixlhactuliuvse.ru,cryptolocker
dga,kjkrltwugljaifqmrpfvfmvguwx,kjkrltwugljaifqmrpfvfmvguwx.ru,goz
legit,michelin,michelin.fr,alexa
legit,talentmanager,talentmanager.com,legit
dga,rockaunt,rockaunt.net,nivdort
dga,ladpoudysshsbm,ladpoudysshsbm.net,cryptolocker
legit,expireddomains,expireddomains.net,alexa
dga,whomfish,whomfish.net,nivdort
legit,livinggreenmag,livinggreenmag.com,legit
legit,newvampcity,newvampcity.com,legit
dga,ekagkebyf,ekagkebyf.bit,necurs
legit,videowebmeet,videowebmeet.com,legit
legit,rotativo,rotativo.com.mx,alexa
legit,kogan,kogan.com,alexa
dga,n9jsp9pzvx221f0heqw1o5bix1,n9jsp9pzvx221f0heqw1o5bix1.net,gameoverdga
dga,rggjbbccbutn,rggjbbccbutn.ru,cryptolocker
dga,1owdh211cqvcxak69xid1nypd3m,1owdh211cqvcxak69xid1nypd3m.com,newgoz
dga,1btzvn51m23li2xg14a9zib6d,1btzvn51m23li2xg14a9zib6d.org,gameoverdga
legit,datafoundry,datafoundry.com,legit
dga,wronglift,wronglift.net,nivdort
dga,nmtjaslkkhtv,nmtjaslkkhtv.ru,cryptolocker
dga,clestnfwtdkxe,clestnfwtdkxe.ir,necurs
legit,ezbbs,ezbbs.net,alexa
legit,xxlmag,xxlmag.com,alexa
dga,dvldfcdlnctxl,dvldfcdlnctxl.ru,cryptolocker
legit,onadouga,onadouga.com,alexa
legit,joymii,joymii.com,alexa
legit,birchbox,birchbox.com,alexa
dga,bcbonxrtdjhuvai,bcbonxrtdjhuvai.ru,cryptolocker
dga,df053c71741c07836d5b84e729b65bf8,df053c71741c07836d5b84e729b65bf8.org,bamital
dga,xvwqskldqradgjb,xvwqskldqradgjb.ru,cryptolocker
dga,hsicdliqecpvvu,hsicdliqecpvvu.ru,cryptolocker
dga,1qb10l6nfuzd1vlq7a33lrxzn,1qb10l6nfuzd1vlq7a33lrxzn.biz,newgoz
dga,3m3i2e1kq7c8efscvw619j4ycy,3m3i2e1kq7c8efscvw619j4ycy.org,gameoverdga
legit,makeleio,makeleio.gr,alexa
dga,yxyvbkcotjre,yxyvbkcotjre.ru,cryptolocker
legit,yelpcdn,yelpcdn.com,alexa
legit,yishurenti,yishurenti.com,legit
legit,humanic,humanic.net,legit
legit,hypnosisdownloads,hypnosisdownloads.com,alexa
dga,mvlyjyvalsgg,mvlyjyvalsgg.ru,cryptolocker
legit,blogwidow,blogwidow.com,legit
dga,dppjfqcabfra,dppjfqcabfra.ru,cryptolocker
legit,thomann,thomann.de,alexa
dga,hnlravvdbebm,hnlravvdbebm.ru,cryptolocker
legit,idesigntimes,idesigntimes.com,legit
legit,lessthan3,lessthan3.com,alexa
dga,86875ab052d0d4a0d1d33fdfd617a009,86875ab052d0d4a0d1d33fdfd617a009.org,bamital
dga,ergdwklpshalm,ergdwklpshalm.ru,cryptolocker
dga,diypwyxgkuftd,diypwyxgkuftd.ru,cryptolocker
legit,persiangig,persiangig.com,alexa
dga,tchhaucjvzxukqwhhqbmmfaqa,tchhaucjvzxukqwhhqbmmfaqa.ru,goz
legit,boxcloud,boxcloud.com,legit
dga,blpht81ifv92r18whgvn19kb54c,blpht81ifv92r18whgvn19kb54c.com,gameoverdga
dga,kptfvuewakp,kptfvuewakp.me,necurs
dga,hairtold,hairtold.net,nivdort
dga,ahrluabkqkcq,ahrluabkqkcq.ru,cryptolocker
dga,lujcgptukebsy,lujcgptukebsy.ru,cryptolocker
legit,signbucks,signbucks.com,alexa
legit,displaymarketplace,displaymarketplace.com,legit
dga,celcltklvicbfi,celcltklvicbfi.info,cryptolocker
legit,superhq,superhq.net,legit
dga,riqbyeumbnkw,riqbyeumbnkw.org,cryptolocker
legit,manageengine,manageengine.com,alexa
legit,trabajando,trabajando.com,alexa
legit,dose,dose.com,alexa
legit,eurosport,eurosport.fr,alexa
dga,iijnehbufbxwqul,iijnehbufbxwqul.biz,cryptolocker
legit,adbroker,adbroker.net,legit
dga,almdgndwspjls,almdgndwspjls.ru,cryptolocker
legit,malatyagercek,malatyagercek.com,legit
legit,vs,vs.hu,alexa
dga,xsbuexgsax,xsbuexgsax.tv,necurs
dga,alirlfofaavsxlqtt,alirlfofaavsxlqtt.de,necurs
dga,dsndusinvssaja,dsndusinvssaja.ru,cryptolocker
dga,dhgcwiulgftlar,dhgcwiulgftlar.ru,cryptolocker
dga,1b76s2k1hntigg4kbtjd1uw2j6h,1b76s2k1hntigg4kbtjd1uw2j6h.org,gameoverdga
legit,computer-wd,computer-wd.com,legit
dga,uhbrrthusqmvnc,uhbrrthusqmvnc.ru,cryptolocker
dga,psobejrvlcwwpku,psobejrvlcwwpku.ir,necurs
dga,1f1w2r4mvnt661ys8wka4pwicw,1f1w2r4mvnt661ys8wka4pwicw.org,gameoverdga
dga,itpirpxdjeoae,itpirpxdjeoae.ru,cryptolocker
dga,nggjxtdyncnwsc,nggjxtdyncnwsc.ru,cryptolocker
dga,ogdxjmwgwdpro,ogdxjmwgwdpro.biz,cryptolocker
dga,erqrsdsgaikok,erqrsdsgaikok.bz,necurs
dga,a01935456873b7adf220ff0a028511ab,a01935456873b7adf220ff0a028511ab.org,bamital
legit,valuedealshopper,valuedealshopper.com,alexa
legit,booklooker,booklooker.de,alexa
dga,lpnekjkhjdbxpwj,lpnekjkhjdbxpwj.ru,cryptolocker
legit,oniyomediary,oniyomediary.com,alexa
dga,ilftjqbdpkxrnlgpf,ilftjqbdpkxrnlgpf.cm,necurs
dga,cdbbnwquhskruhs,cdbbnwquhskruhs.ru,cryptolocker
legit,flashx,flashx.tv,alexa
legit,shockya,shockya.com,legit
legit,greenweez,greenweez.com,legit
dga,mmlbsbmsjbwyy,mmlbsbmsjbwyy.ru,cryptolocker
legit,mythings,mythings.com,legit
dga,cfsekhogjhki,cfsekhogjhki.ru,cryptolocker
dga,ydnjqyskfpmqi,ydnjqyskfpmqi.biz,cryptolocker
legit,sankyo-fever,sankyo-fever.co.jp,legit
dga,ttvklkqmjdtunpl,ttvklkqmjdtunpl.ru,cryptolocker
dga,hpbvcuwpthayb,hpbvcuwpthayb.ru,cryptolocker
legit,mrworldpremieretv,mrworldpremieretv.blogspot.com,alexa
dga,fhvwoabbynorh,fhvwoabbynorh.ru,cryptolocker
legit,kingsoft,kingsoft.jp,alexa
dga,rf79pl2vqcxc1ukmv211bn4yol,rf79pl2vqcxc1ukmv211bn4yol.org,gameoverdga
legit,servicecanada,servicecanada.gc.ca,legit
legit,fahrschule,fahrschule.de,legit
dga,yxibuxnuwqqel,yxibuxnuwqqel.ru,cryptolocker
legit,lovemeow,lovemeow.com,alexa
dga,dutypull,dutypull.net,nivdort
legit,bakerhughes,bakerhughes.com,legit
legit,ing2ing,ing2ing.com,legit
legit,coupecranklest,coupecranklest.com,alexa
legit,khmerload,khmerload.com,alexa
dga,lyoccpqadmaai,lyoccpqadmaai.com,cryptolocker
legit,camplace,camplace.com,alexa
legit,bytesforall,bytesforall.com,alexa
legit,itempost,itempost.jp,legit
dga,ctivifskvukjd,ctivifskvukjd.ru,cryptolocker
dga,kantftgkddmq,kantftgkddmq.org,cryptolocker
dga,1opmka0li01ljz13iuq1d060ie,1opmka0li01ljz13iuq1d060ie.net,newgoz
legit,prospects,prospects.ac.uk,alexa
legit,sudanforums,sudanforums.net,alexa
dga,wojhphdxwqwf,wojhphdxwqwf.com,cryptolocker
dga,wentonly,wentonly.net,nivdort
dga,hangtaste,hangtaste.net,nivdort
legit,xerox,xerox.com,alexa
legit,twipla,twipla.jp,alexa
dga,southhello,southhello.net,nivdort
dga,rkxrrtinombu,rkxrrtinombu.ru,cryptolocker
dga,spendhear,spendhear.net,nivdort
dga,uponshoe,uponshoe.net,nivdort
dga,threefloor,threefloor.net,nivdort
legit,pembepanjur,pembepanjur.com,alexa
dga,vbtqhamjtwhiwye,vbtqhamjtwhiwye.ru,cryptolocker
legit,jarochos,jarochos.net,legit
legit,gamefabrique,gamefabrique.com,legit
legit,ubuntusoft,ubuntusoft.com,alexa
dga,gefuenpvomyvkqysiemt,gefuenpvomyvkqysiemt.ac,necurs
dga,kvujdnjctqosyib,kvujdnjctqosyib.org,cryptolocker
legit,niigata-u,niigata-u.ac.jp,legit
dga,oxyyjttwrfxmmq,oxyyjttwrfxmmq.ru,cryptolocker
legit,handjobhub,handjobhub.com,legit
dga,pcyxtoijbvwbauuwyteqtwus,pcyxtoijbvwbauuwyteqtwus.ru,goz
legit,yesterdaystractors,yesterdaystractors.com,legit
dga,dcxnmrhhsgkyas,dcxnmrhhsgkyas.ru,cryptolocker
legit,hatenablog,hatenablog.com,alexa
legit,catalysttheme,catalysttheme.com,legit
legit,lunchtime,lunchtime.cz,alexa
dga,avnnpprhxcfwts,avnnpprhxcfwts.biz,cryptolocker
dga,visitthey,visitthey.net,nivdort
dga,ffevgyynlkrvgy,ffevgyynlkrvgy.ru,cryptolocker
dga,tqlxapoylqhxwr,tqlxapoylqhxwr.co.uk,cryptolocker
legit,goblinstube,goblinstube.com,legit
legit,yokohama,yokohama.lg.jp,alexa
dga,arnknbjvvdq,arnknbjvvdq.cc,necurs
dga,wjyyfumftnxyxrv,wjyyfumftnxyxrv.ru,cryptolocker
legit,myvi,myvi.ru,alexa
dga,wcivfipjobwsxlnvduduhlayheha,wcivfipjobwsxlnvduduhlayheha.ru,goz
legit,laopiniondezamora,laopiniondezamora.es,legit
legit,awebic,awebic.com,alexa
legit,mediasyndicate,mediasyndicate.com,legit
dga,1soiygt10eg30n178syavtmkuz4,1soiygt10eg30n178syavtmkuz4.com,gameoverdga
legit,cougars-infideles,cougars-infideles.com,legit
legit,wmlink,wmlink.ru,alexa
dga,1nid31h1i2e5ek98rpf31sdu0sf,1nid31h1i2e5ek98rpf31sdu0sf.org,newgoz
dga,jhgnt02djzcj63jdhnh6fve0,jhgnt02djzcj63jdhnh6fve0.org,gameoverdga
dga,trkxtvpbhiyrjwypp,trkxtvpbhiyrjwypp.tv,necurs
legit,wangyanpiano,wangyanpiano.com,alexa
legit,lyoness,lyoness.net,alexa
legit,bshare,bshare.cn,alexa
legit,drweil,drweil.com,alexa
legit,ecommercemag,ecommercemag.fr,legit
dga,544be4e156192836c83a2bf69d93aaac,544be4e156192836c83a2bf69d93aaac.org,bamital
dga,ok4qxjwh48xrqu0zbcf416ss,ok4qxjwh48xrqu0zbcf416ss.com,gameoverdga
legit,multiplay,multiplay.co.uk,legit
legit,paessler,paessler.com,alexa
dga,xgmymuyixcpeoff,xgmymuyixcpeoff.ru,cryptolocker
dga,sfxsmngwbmsrtn,sfxsmngwbmsrtn.biz,cryptolocker
legit,hubeidc,hubeidc.com,alexa
dga,1dz2qhj17arlug2onk7fqs4l23,1dz2qhj17arlug2onk7fqs4l23.org,newgoz
legit,donnahup,donnahup.com,legit
legit,hxb,hxb.com.cn,alexa
dga,vdslulwkvpnq,vdslulwkvpnq.ru,cryptolocker
dga,whomroad,whomroad.net,nivdort
dga,xlpudfssghfd,xlpudfssghfd.ru,cryptolocker
legit,fahrschulcard,fahrschulcard.de,legit
dga,mlytgblrrekomcl,mlytgblrrekomcl.ru,cryptolocker
legit,myshedplans,myshedplans.com,legit
dga,vnruydofwtsbygo,vnruydofwtsbygo.ru,cryptolocker
legit,ctnsnet,ctnsnet.com,legit
legit,softsea,softsea.com,alexa
dga,5aafa60b72e93df5cedc3cb6b27f53c8,5aafa60b72e93df5cedc3cb6b27f53c8.org,bamital
dga,bdnlcgoyrkqfh,bdnlcgoyrkqfh.la,necurs
dga,xpontmejrs,xpontmejrs.tw,necurs
legit,cover-sd,cover-sd.com,legit
legit,nitecruzr,nitecruzr.net,legit
dga,fppysjrplktwwr,fppysjrplktwwr.ru,cryptolocker
dga,meatlight,meatlight.net,nivdort
legit,alrassxp,alrassxp.com,legit
legit,tui18,tui18.com,alexa
dga,idmgxyxlotlcio,idmgxyxlotlcio.ru,cryptolocker
dga,cgpqruumlnmaru,cgpqruumlnmaru.ru,cryptolocker
legit,filespart,filespart.com,legit
legit,pornoflv,pornoflv.net,alexa
legit,bulawayo24,bulawayo24.com,alexa
dga,khyjqirnm,khyjqirnm.nu,necurs
dga,babjsqfgtyxomx,babjsqfgtyxomx.ru,cryptolocker
dga,1rjxkwb1ivkzjq11hv8k9k0tk33,1rjxkwb1ivkzjq11hv8k9k0tk33.com,newgoz
legit,osl,osl.no,alexa
dga,lookhurry,lookhurry.net,nivdort
legit,toolstation,toolstation.com,alexa
legit,sintagespareas,sintagespareas.gr,alexa
dga,aqvgvsgqdjnmfheqwkbqxwdbqdm,aqvgvsgqdjnmfheqwkbqxwdbqdm.ru,goz
dga,pmqqxfbsdesddi,pmqqxfbsdesddi.ru,cryptolocker
legit,hse24,hse24.de,alexa
dga,wao01u18kkg3gsji5yufxexr,wao01u18kkg3gsji5yufxexr.com,gameoverdga
legit,darklyrics,darklyrics.com,legit
dga,1l37i9k4ycfot10kxx6m11rksdx,1l37i9k4ycfot10kxx6m11rksdx.org,gameoverdga
legit,klubas,klubas.lt,alexa
dga,xppwsunaccarhc,xppwsunaccarhc.nf,necurs
legit,fresherschoice,fresherschoice.com,alexa
legit,cecol,cecol.com.cn,alexa
dga,aokwmiqicnjhn,aokwmiqicnjhn.ru,cryptolocker
legit,usagc,usagc.org,alexa
legit,wavestreaming,wavestreaming.com,alexa
dga,ckeqajjalshn,ckeqajjalshn.ru,cryptolocker
dga,uhwrjshourqhjo,uhwrjshourqhjo.ru,cryptolocker
dga,obvojcqzxcuxgsgcmmfpxvsdqydl,obvojcqzxcuxgsgcmmfpxvsdqydl.ru,goz
dga,augsbikdkhrcki,augsbikdkhrcki.ru,cryptolocker
dga,qqemugnaecmvc,qqemugnaecmvc.ru,cryptolocker
legit,motortrader,motortrader.com,legit
dga,spokehigh,spokehigh.net,nivdort
legit,scenebeta,scenebeta.com,legit
dga,8zm7i3rcltsq1q7ad6ukrrchn,8zm7i3rcltsq1q7ad6ukrrchn.net,gameoverdga
dga,pcthrmbonhnax,pcthrmbonhnax.ru,cryptolocker
dga,visitgift,visitgift.net,nivdort
dga,ckitcdlaiqprp,ckitcdlaiqprp.ru,cryptolocker
legit,baixedetudogratis,baixedetudogratis.com,legit
dga,1x3inrw14xosghju6qun1iztccj,1x3inrw14xosghju6qun1iztccj.net,newgoz
dga,enlnjvqrhfpln,enlnjvqrhfpln.ru,cryptolocker
legit,bizdirlib,bizdirlib.com,alexa
legit,pythonclub,pythonclub.org,legit
legit,helifreak,helifreak.com,alexa
legit,uz,uz.gov.ua,alexa
dga,oxqmvmthcbfnmex,oxqmvmthcbfnmex.ru,cryptolocker
legit,sophia,sophia-it.com,alexa
dga,1b50udh1kjpac94i7z6uwzhk4r,1b50udh1kjpac94i7z6uwzhk4r.com,gameoverdga
dga,aexfvgyvoshuf,aexfvgyvoshuf.ru,cryptolocker
dga,xbwbshrojwdua,xbwbshrojwdua.ru,cryptolocker
legit,adlkerala,adlkerala.com,alexa
